"Title","Description"
"#YEWON #HANA 🐰☘️의 #SOS_Challenge","FIFTY FIFTY 2nd Mini Album [LOVE TUNE] is out! Listen on your favorite platform! 5FIFTYFIFTY.lnk.to/lovetune ..."
"군대 PTSD 1","군대 PTSD 1 #여행유튜버 #고고종조 #군대썰."
"모시또~밀당의 고수 홍지윤💖 #KBS2살림남  #박서진  #홍지윤","박서진#살림남박서진#꿀팁뮤직비디오#박서진광고촬영#임실사선대행사#살림남홍지윤#살림남박효정#홍지윤#박효정#살림남 ..."
"#이쁜백댄서언니 #박서진가수님과환상적인호흡 #흥륜사가을밤산사음악회",""
"흑백요리사 백종원 먹방 장면","출연자 이안: https://www.instagram.com/eian.k/ 두 남자의 비밀 수다 이야기 궁금하다면 채널 고정! 문의 & 사연 ..."
"2024년 9월 22일",""
"원피스 나미 영접한 스피드의 찐반응",""
"신박하게 이걸로 음식을 만든다고…?! #지식 #음식 #꿀팁 #이슈 #shorts",""
"배민 리뷰에 진심을 다하는 천사 모음 ㅋㅋ",""
"계속 떼어놔도 자석처럼 돌아오는 댕댕이",""
"&quot;물 위에 사람이 떠 있어요&quot; 인천 아라뱃길서... / KNN","knn뉴스 #아라뱃길 제보 카톡 : 'KNN' 친구추가 메일 : adknn@knn.co.kr 전화 : 051-850-9000 홈페이지 www.knn.co.kr 검색 : KNN."
"코스트코 품절템 센타스타를 가장 저렴하게 사는 법🤫#호텔이불 #겨울이불","코스트코추천템 #센타스타 #공동구매 10/1신세계 백화점과 진행하는 센타스타 윈터디럭스 빅세일!"
"플레이브의 밤비는 은행에 잔고가 오백만원 있는 것으로 나타났습니다 #PLAVE #플레이브 #shorts","240922 박명수의 라디오쇼 #plave #플레이브 #밤비 #bamby #박명수 #박명수의라디오쇼 #라디오."
"껌 질겅이 감자깡처럼 들린다고요? @nongshim","https://weverse.io/txt/live/3-179869137 #투바투 #최연준 #감자깡 #새우깡."
"한국 너무 안전해요",""
"시비는 쟤가 먼저 걸었는데요.. #프리즌","한석규 #김래원 #강신일 #이경영 #김성균 #정웅인 #조재윤 #신성록 #전배수 #프리즌 #영화."
"원피스 최신 근황인데? 우주 최초 도황 세라핌이 강림했습니다!",""
"뉴진스 응원하는 의외의 연예인들","뉴진스 힘내라! BTS 정국, 소녀시대 수영, 우주소녀 다원, 그리고 에스파 Newzeans, cheer up! BTS Jungkook, Girls' Generation ..."
"놀토에 등장한 연준 껌","TXT #투모로우바이투게더 #연준 #GGUM #KPOP #IDOL #shorts."
"썸탈때 여기가면 무조건 고백성공함","와, 여러분 드디어 야장의 계절이 돌아왔습니다. 지금 가면 기가막힌 곳인데 석촌호수에서 길하나만 건너면 야외테라스에서 미슐랭 ..."
"[토트넘v브렌트퍼드] 역시 양봉업자 손흥민!!! 2어시+MOM","북런던 더비 패배 후 토트넘 팬들은 손흥민에 역대 최악의 주장이라며 비난을 쏟아 냈다고? 토트넘 훗스퍼 스타디움 홈경기장에서 ..."
"모이라가 딜러로 리메이크??","프라임 #모이라 #오버워치2 #오버워치."
"더부룩한 속이 뻥 뚫립니다!","무생채 레시피 대파 1대 청양고추 2개 홍고추 1개 무 320g 원당 1큰술 식초 2큰술 굵은소금 1티스푼 고춧가루 1큰술 간마늘 1/2큰술 ..."
"[성창경] 이재명: 나는 불안하다 2024년 9월 22일",""
"보면서 배우는 라플 플레이 [서든어택]","구독 좋아요 알림설정 ⌨️ 댓글까지! [아프리카TV] : https://bj.afreecatv.com/dnaltnr10 [인스타그램] : jw961117 [모든 광고 ..."
"억제하하하 (조이는 보이)","징중부 #롤."
"한없이 보게 되는 아기 얼굴..  #baby #babyshorts #아기자장가 #아기영상 #아기쇼츠 #koreanbaby #babygirl",""
"조은숙 최진실과 함께출연작 사기피해 배우관둬",""
"말로만 칭찬했을 때 보더콜리들 반응",""
"라데온은 이런분들에게만 추천 합니다.","컴퓨터조립 18년차 저의 노하우가 살아있는 공간 고고싱 구독 하신 순간 컴퓨터 걱정이 사라집니다. 조립컴퓨터의 안좋은 인식과 수리 ..."
"중국인 쓸고 간 &#39;무한리필&#39; 고깃집, 음식 없다하니 &quot;오지 말지&quot; / KNN","knn뉴스 #뷔페 제보 카톡 : 'KNN' 친구추가 메일 : adknn@knn.co.kr 전화 : 051-850-9000 홈페이지 www.knn.co.kr 검색 : KNN."
"틀? 꼰? 대치동ver. #어휘력","어른 어휘zip   9월 4호 진짜 유용하다 유용해 #교양 #꿀팁 #어휘 #티니핑."
"일본은 인천을 원했다.","short #일제강점기 #일본 #한국사."
"#춘란#산반단엽",""
"똥강아지를 홀리는 눈빛","똥강아지를 홀리는 눈빛 2024 09 21 / 똥강아지를 홀리는 눈빛 ✂ 클리퍼 : 평이남 ✓ 클립검수 : 고끼 징버거 유튜브 ..."
"거니와 석열이는 공감능력 제로에 부창부수! #shorts","추석 연휴가 시작되는 9월 15일 새벽 1시 한남동 관저 근처에서 거니가 경호원들을 대동하고 개를 산책시키는 모습을 서울의 소리 ..."
"그녀의 얼굴이 녹아버린 이유","비즈니스 문의 : infpadmail@gmail.com."
"Scrapbooking 다꾸 | Mr. Krabs 집게사장 | Journaling","안녕하세요☺ 바이올런트 다꾸 쇼츠 입니다   바이올런트 다꾸란, 정크 다꾸와 일반 다꾸의 중간이라고 보시면 됩니다! 여러 가지 ..."
"중년 이후 자식복,남편복 최고의 여자띠 3가지 #사주팔자 #사주 #부자 #로또 #풍수 #풍수지리 #재물운 #재물복 #띠별운세 #타로 #중년 #말년운",""
"박지원, 윤석열 대통령에게 일침                                                         #박지원 #윤석열 #대북전단 #오물풍선 #비핵화","박지원, 윤석열 대통령에게 일침 #박지원 #윤석열 #대북전단 #오물풍선 #비핵화."
"#오운완 #당스보 #나의운동스토리 아빠의 심장은 강철이다. 철검스포츠","대국민 스포츠활동 장려 공모전 '당신의 스포츠를 보여주세요'"
"본인만 모르는 똥구린내 근원지!!",""
"흑백 대결에서 자존심 상한 트리플스타 #흑백요리사","넷플릭스 흑백요리사: 요리 계급 전쟁 #백종원 #흑백요리사."
"말랑이 거래 46탄🎵fidget toys trading🤟🏻","Music : Daisy by @dalkomsoumds Link : https://youtu.be/faZMh39HZWc #말랑이 #거래 #말랑이거래 #장난감 #fidget #toys ..."
"레전드 찍은 홍명보 성대모사","SNL코리아 #snl코리아리부트6 #snl 하이라이트 #쿠팡플레이 #코미디 #홍명보 #snl레전드."
"박서진💫효정이너DG고...",""
"유효주프로 세컨샷 2024 대보",""
"엄마가 좋아 아빠가 좋아급인 카리나 윈터 춤선 취향 차이","TMA 2024 OSAKA, 240908."
"[ 방탄소년단 / BTS ] 갑자기 불이 꺼져도 자연스레 (?) 생일 축하 노래 불러주는 남자 👏🏻🎉 엉뚱한 석진이 때문에 귀여워서 웃음남 #방탄소년단 #석진 #JIN","https://x.com/lxxyxxkkkk/status/1837660056072212798?s=46&t=axfuyx1zPVd5gTyTuJnFrw."
"묵찌빠 고수가 서로 만났다✌️ #묵찌빠 #온유한온유tv 📺",""
"앤서니 조슈아 vs 다니엘 뒤부아 충격 경기결과","복싱 #권투 #조슈아 #뒤보아 #다니엘 #AJ #헤비급 #업셋 #쇼츠."
"혼돈의 미 대선 사전투표 시작‥ #Shorts (MBC뉴스)","ㅤ #MBC #뉴스 #뉴스데스크 #MBC뉴스 #뉴스투데이 ㅤ c MBC & iMBC 무단 전재, 재배포 및 이용(AI학습 포함)금지."
"1초의 판단 [서든어택 에보]","서든어택 #에보 아프리카tv : http://bj.afreecatv.com/dlrldmd3436 사양 : 라이젠7 3700X 그래픽카드 : RTX 2060 SUPER 16G 모니터 ..."
"😂즐거움은 덤으로 경매!! 도깨비경매장👹",""
"윤여정 내연남의 정체",""
"초거대 건물 폭탄 #roblox","로블록스 #bloxfruits."
"유이가 해냈다!😆 대리 성취감에 눈물 찔끔💦 #무쇠소녀단 EP.3","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f 피, 땀, 눈물 철인 3종 도전기 tvN 〈무쇠소녀단〉 ✓ [토] 오후 5:50 tvN ..."
"공부하는 아들 방해하는 새엄마 #현봉식 #장윤주 #세자매","영화 '세자매' 중에서 #영화추천."
"배판을 왜 눌렀니? #골프 #티샷 #배틀존","배판을 왜 눌렀니? #골프 #티샷 #배틀존."
"대비의 활용 #대비 #미술 #그림그리기","주도적으로 그리기."
"피프티 멤버들.. 들통난 라이브 실력?","fiftyfifty #피프티피프티 #피프티2기 #피프티 #피프티라이브 #예원 #하나 #문샤넬."
"버튜버 남연희의 시그니처 댄스",""
"장인 이연복의 신들린 칼질👍🏻 #이연복 #shorts","좋아요&구독은 큰 힘이 됩니다."
"[날씨] 동해안·제주 가끔 비‥충청·남부엔 소나기 (2024.09.22/12MBC뉴스)","절기 추분인 오늘 종일 선선함이 감돌겠습니다. 현재 서울은 구름 사이로 볕이 비추고 있고요. 또 쾌적한 바람이 불어 들고 있습니다."
"[영상구성] 기록적 9월 폭우…1천500여 명 대피 / 연합뉴스TV (YonhapnewsTV)","[영상구성] 기록적 9월 폭우…1천500여 명 대피 - 기록적 9월 폭우…1천500여 명 대피 - 도로에 나타난 물고기 떼 - 폭우에 도로·주택 ..."
"악마도 야근은 피곤해😪 #shorts #지옥에서온판사 #TheJudgefromhell","지옥에서온판사 #박신혜 #김재영 #김인권 #김아영 #편집자키키 SBS 금토드라마 '지옥에서 온 판사(TheJudgefromhell)' ☞ 금, 토 밤 ..."
"박서진 남매 광고찍는다! 살림남 다음주예고",""
"유난히 내성적이었던 유치원생 윤성훈","믿고 보는 메가쌤 짤 이제 쇼츠로 즐기자! #shorts #메가스터디 #사회 #윤성훈 메가쌤들의 강의가 더 궁금하다면? - 합격불변의 법칙 ..."
"친구 파파파 개그","웃긴숏츠 #쪽파 #양파 #대파."
"온 맘 다해 응원하게 되는 영상🥹 #강아지유튜브 #멍멍이 #puppy #shorts #pets #fyp #좋아요 #구독",""
"모르면 손해보는 아이스박스 스폰킬 꿀팁!",""
"여친 이나영의 취직을 돕기 위해 이력서 돌리는 이종석","'책을 만들었는데, 로맨스가 따라왔다?' 책을 읽지 않는 세상에서 책을 만드는 사람들의 이야기를 담은 로맨틱 코미디 드라마 #shorts ..."
"절대 눈을 감지 마세요!! (챌린지)","듀파 DUFA 코미디 쇼츠 챌린지 Comedy #shorts #챌린지 #challenge #밸런스게임 ○ 듀파의 방송국 ▷치지직 ..."
"&#39;서울 빌라 실거래가&#39; 42개월 만에 최대폭 상승 / SBS","주택 거래가 급증한 지난 7월 아파트뿐만 아니라 빌라의 실거래가도 큰 폭으로 상승한 걸로 나타났습니다. 한국부동산원에 따르면 7월 ..."
"10살 어린 동생 금방 달래는 누나의 위엄 #shorts","40시간을 날아온 멕시코 두 손주와의 꿈같은 날들 40시간의 대장정 후 도착한 한국, 엄마는 일본 경유지에 억류되고 입국부터 순탄치 ..."
"불공평 #고양이밈","shorts."
"알바표정? 불만족!      👉칭따오 정상훈!     💖알바니까 청춘이다 💖 #snl시즌4 #쿠팡플레이",""
"와...대박인데요? 아이폰16프로 전색상 실물 후기🔥추천까지👍🏻","와...대박인데요? 아이폰16프로 전색상 실물 후기  추천까지     ✓ 아이폰 16프로 색상 추천 저장해놓고 구매 전 꺼내보기 개인적 ..."
"서울 잠원 한강 선박 1층 식당 물에 잠겨...부력체 침수 탓 / YTN","어젯밤(21일) 11시 20분쯤 서울 잠원동 한강공원에 있는 3층짜리 선박 건물이 기울어 1층 식당 일부가 물에 잠겼습니다. 영업시간이 ..."
"[영상] 도로 한복판에 물고기떼?...&quot;대조기 불어난 물 때문&quot; / YTN","바다나 하천에 있어야 할 물고기들이 도로 위를 헤엄치는 장면이 포착돼 화제가 되고 있습니다. 폭우 때문에 벌어진 일이라는 보도가 ..."
"축구대표팀 감독 논란 국회로…정몽규·홍명보 등 출석 / SBS","한국 축구 대표팀 감독 선임 과정에서 벌어진 논란과 관련해 대한축구협회 정몽규 회장과 홍명보 현 감독 등이 국회에 출석합니다."
"#CHANELLEMOON #ATHENA 🧸🐥의 #SOS_Challenge","FIFTY FIFTY 2nd Mini Album [LOVE TUNE] is out! Listen on your favorite platform! 5FIFTYFIFTY.lnk.to/lovetune ..."
"노부부 집 냉장고 열자… &#39;강아지 사체&#39; 우르르 #shorts","더 자세한 정보 보기 https://news.sbs.co.kr/y/?id=N1007806721 [오!클릭] 기사 더보기 https://news.sbs.co.kr/y/t/?id=10000000168 ..."
"단소 빌런 영상이 완벽한 빌런 스토리인 이유",""
"독기 가득 광기의 힘인아😤 국대도 신기해서 구경 중👀 #무쇠소녀단 EP.3","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f 피, 땀, 눈물 철인 3종 도전기 tvN 〈무쇠소녀단〉 ✓ [토] 오후 5:50 tvN ..."
"전남 장흥군 평장마을 주택·논 침수 / YTN","전남 장흥군 평장마을 일대의 모습입니다. 어제 오후에 촬영된 영상인데요. 40여 가구가 사는 마을 도로와 논이 물에 잠겼고 일부 주택 ..."
"바르셀로나 가성비 꿀선수","FC온라인 #피파온라인 #FC #피파 #리뷰 #REVIEW #분석 #statistics #analysis #shorts 문의 : biz@stealtheshow.studio 이력 : 전 FC ..."
"⭐️⭐️⭐️🥂 #KEY #키 #SHINee #KEY_PleasureShop #PleasureShopChallenge #JIWOO #지우 #KYUJIN #규진 #NMIXX #엔믹스","KEY #키 #SHINee #샤이니 #PleasureShop #KEY_PleasureShop #PleasureShopChallenge #JIWOO #지우 #KYUJIN #규진 ..."
"시어머니가 저를 살려 주셨습니다","레전드사연 #레전드썰 #실제사연 #감동사연 #시댁사연 #시댁썰 #시댁이야기."
"#무쇠소년단 #설인아패션 10만원으로 따라잡기!! #연예인패션 #셀럽패션정보",""
"변우석 &#39;교통약자 출구 특혜&#39;…&quot;운영 취지 안 맞아&quot; #shorts / KBS","지난 7월 배우 변우석 씨가 공항에서 과잉 경호 논란을 빚었는데 당시 변 씨가 '교통약자 우대출구'를 이용했던 것으로 확인됐습니다."
"미란이를 대하는 코난ㅋㅋㅋ #명탐정코난",""
"&quot; 게임 터트리는 페이커의 트페 &quot;","lck #t1 #롤드컵."
"미란이를 대하는 코난ㅋㅋㅋ #명탐정코난",""
"&quot; 게임 터트리는 페이커의 트페 &quot;","lck #t1 #롤드컵."
"폭군 차승원(임상)으로 음성채팅방을 가본다면?ㅋㅋㅋㅋㅋ","폭군 #차승원 #성대모사."
"SNL| 100일차 커플 특, 눈만 마주쳐도 XX각!!",""
"삼냥이 이야기의 결말 [창밖의 고양이]",""
"샹크스 아빠? 드디어 등장한 신의 기사단 피거랜드 갈링 포스 원피스 1120화 애니 ㄷㄷ",""
